Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
25333832;Task-278;Device-1;POLICY1_IOT;TASK_CONCLUDED;81257;0;11399724;0;2344950
25347997;Task-249;Device-0;POLICY1_IOT;TASK_CANCELED;91581;0;12848115;0;2642888
25455805;Task-153;Device-0;POLICY1_IOT;TASK_CONCLUDED;126564;0;17755923;0;3652435
25509118;Task-298;Device-1;POLICY1_IOT;TASK_CONCLUDED;75378;0;10575010;0;2175304
25578249;Task-306;Device-1;POLICY1_IOT;TASK_CONCLUDED;73020;0;10244141;0;2107244
25632231;Task-12;Device-1;POLICY1_IOT;TASK_CONCLUDED;178186;0;24998123;0;5142173
25763994;Task-106;Device-1;POLICY1_IOT;TASK_CONCLUDED;145624;0;20429886;0;4202476
25768007;Task-29;Device-0;POLICY1_IOT;TASK_CANCELED;172983;0;24268125;0;4992011
25792773;Task-64;Device-1;POLICY1_IOT;TASK_CONCLUDED;160798;0;22558665;0;4640371
25839751;Task-284;Device-1;POLICY1_IOT;TASK_CONCLUDED;82725;0;11605643;0;2387308
25966575;Task-99;Device-0;POLICY1_IOT;TASK_CANCELED;149450;0;20966693;0;4312899
25997810;Task-294;Device-1;POLICY1_IOT;TASK_CONCLUDED;80287;0;11263702;0;2316970
26009307;Task-279;Device-0;POLICY1_IOT;TASK_CANCELED;85603;0;12009425;0;2470367
26059716;Task-20;Device-1;POLICY1_IOT;TASK_CONCLUDED;178382;0;25025608;0;5147827
26076622;Task-81;Device-0;POLICY1_IOT;TASK_CONCLUDED;156650;0;21976740;0;4520668
26098055;Task-126;Device-1;POLICY1_IOT;TASK_CONCLUDED;140877;0;19763947;0;4065491
26123835;Task-174;Device-1;POLICY1_IOT;TASK_CONCLUDED;123953;0;17389727;0;3577108
26136328;Task-68;Device-1;POLICY1_IOT;TASK_CONCLUDED;161821;0;22702220;0;4669901
26157917;Task-9;Device-0;POLICY1_IOT;TASK_CANCELED;182890;0;25658035;0;5277919
26250080;Task-23;Device-0;POLICY1_IOT;TASK_CONCLUDED;178557;0;25050198;0;5152885
26377050;Task-159;Device-0;POLICY1_IOT;TASK_CANCELED;130992;0;18377168;0;3780227
26405168;Task-287;Device-0;POLICY1_IOT;TASK_CONCLUDED;85573;0;12005286;0;2469516
26414156;Task-222;Device-1;POLICY1_IOT;TASK_CONCLUDED;108916;0;15280048;0;3143142
26598141;Task-162;Device-1;POLICY1_IOT;TASK_CONCLUDED;131611;0;18464033;0;3798095
26631280;Task-52;Device-1;POLICY1_IOT;TASK_CONCLUDED;171051;0;23997172;0;4936275
26661752;Task-110;Device-1;POLICY1_IOT;TASK_CONCLUDED;150597;0;21127644;0;4346007
26686458;Task-234;Device-1;POLICY1_IOT;TASK_CONCLUDED;106580;0;14952350;0;3075734
26706109;Task-324;Device-1;POLICY1_IOT;TASK_CONCLUDED;74644;0;10472001;0;2154115
26724529;Task-320;Device-1;POLICY1_IOT;TASK_CONCLUDED;76201;0;10690421;0;2199045
26759543;Task-227;Device-0;POLICY1_IOT;TASK_CONCLUDED;109483;0;15359661;0;3159519
26835175;Task-74;Device-1;POLICY1_IOT;TASK_CONCLUDED;164664;0;23101067;0;4751944
26846968;Task-232;Device-1;POLICY1_IOT;TASK_CONCLUDED;108437;0;15212860;0;3129321
26856393;Task-187;Device-0;POLICY1_IOT;TASK_CONCLUDED;124430;0;17456511;0;3590846
26858747;Task-78;Device-1;POLICY1_IOT;TASK_CONCLUDED;163406;0;22924639;0;4715653
26871126;Task-133;Device-0;POLICY1_IOT;TASK_CONCLUDED;143780;0;20171244;0;4149273
26973621;Task-217;Device-0;POLICY1_IOT;TASK_CONCLUDED;114573;0;16073739;0;3306406
26979082;Task-60;Device-1;POLICY1_IOT;TASK_CONCLUDED;170679;0;23944974;0;4925538
27103340;Task-108;Device-1;POLICY1_IOT;TASK_CONCLUDED;154458;0;21669232;0;4457413
27187999;Task-274;Device-1;POLICY1_IOT;TASK_CONCLUDED;95899;0;13453891;0;2767497
27404280;Task-112;Device-1;POLICY1_IOT;TASK_CONCLUDED;155177;0;21770172;0;4478176
27419199;Task-17;Device-0;POLICY1_IOT;TASK_CONCLUDED;189029;0;26519317;0;5455087
27474651;Task-242;Device-1;POLICY1_IOT;TASK_CONCLUDED;109347;0;15340543;0;3155586
27477014;Task-205;Device-0;POLICY1_IOT;TASK_CONCLUDED;122438;0;17177132;0;3533377
27479132;Task-213;Device-0;POLICY1_IOT;TASK_CONCLUDED;119602;0;16779250;0;3451531
27570576;Task-121;Device-0;POLICY1_IOT;TASK_CONCLUDED;153043;0;21470694;0;4416573
27690046;Task-26;Device-1;POLICY1_IOT;TASK_CONCLUDED;187865;0;26355938;0;5421479
27726178;Task-180;Device-1;POLICY1_IOT;TASK_CONCLUDED;133237;0;18692070;0;3845003
27978742;Task-166;Device-1;POLICY1_IOT;TASK_CONCLUDED;140026;0;19644634;0;4040948
28109718;Task-33;Device-0;POLICY1_IOT;TASK_CONCLUDED;188249;0;26409836;0;5432566
28139520;Task-308;Device-1;POLICY1_IOT;TASK_CONCLUDED;90564;0;12705412;0;2613533
28143531;Task-281;Device-0;POLICY1_IOT;TASK_CONCLUDED;100103;0;14043649;0;2888812
28188410;Task-291;Device-0;POLICY1_IOT;TASK_CONCLUDED;96859;0;13588528;0;2795192
28191402;Task-149;Device-0;POLICY1_IOT;TASK_CANCELED;147489;0;20691520;0;4256295
28257375;Task-147;Device-0;POLICY1_IOT;TASK_CONCLUDED;148672;0;20857493;0;4290436
28260100;Task-362;Device-1;POLICY1_IOT;TASK_CONCLUDED;72178;0;10125992;0;2082940
28263611;Task-114;Device-1;POLICY1_IOT;TASK_CONCLUDED;160590;0;22529503;0;4634372
28367327;Task-5;Device-0;POLICY1_IOT;TASK_CONCLUDED;200064;0;28067445;0;5773540
28500183;Task-307;Device-0;POLICY1_IOT;TASK_CONCLUDED;93378;0;13100301;0;2694763
28513982;Task-150;Device-1;POLICY1_IOT;TASK_CONCLUDED;149544;0;20979874;0;4315610
28582017;Task-125;Device-0;POLICY1_IOT;TASK_CONCLUDED;158827;0;22282135;0;4583488
28629564;Task-236;Device-1;POLICY1_IOT;TASK_CONCLUDED;119718;0;16795456;0;3454865
28646330;Task-41;Device-0;POLICY1_IOT;TASK_CONCLUDED;189223;0;26546448;0;5460668
28686380;Task-315;Device-0;POLICY1_IOT;TASK_CONCLUDED;91854;0;12886498;0;2650783
28780113;Task-168;Device-1;POLICY1_IOT;TASK_CONCLUDED;145026;0;20346005;0;4185222
28804956;Task-259;Device-0;POLICY1_IOT;TASK_CANCELED;112658;0;15805074;0;3251141
28857856;Task-317;Device-0;POLICY1_IOT;TASK_CONCLUDED;92364;0;12957974;0;2665486
28877206;Task-43;Device-0;POLICY1_IOT;TASK_CONCLUDED;190155;0;26677324;0;5487589
28906764;Task-175;Device-0;POLICY1_IOT;TASK_CONCLUDED;143321;0;20106882;0;4136033
28920663;Task-10;Device-1;POLICY1_IOT;TASK_CONCLUDED;202339;0;28386555;0;5839182
29014500;Task-57;Device-0;POLICY1_IOT;TASK_CONCLUDED;186144;0;26114618;0;5371839
29163152;Task-225;Device-0;POLICY1_IOT;TASK_CONCLUDED;127329;0;17863270;0;3674517
29189812;Task-381;Device-0;POLICY1_IOT;TASK_CONCLUDED;71921;0;10089930;0;2075522
29264803;Task-109;Device-0;POLICY1_IOT;TASK_CANCELED;169396;0;23764921;0;4888501
29382378;Task-63;Device-0;POLICY1_IOT;TASK_CONCLUDED;186628;0;26182496;0;5385802
29409194;Task-79;Device-0;POLICY1_IOT;TASK_CANCELED;181117;0;25409312;0;5226756
29417777;Task-124;Device-1;POLICY1_IOT;TASK_CONCLUDED;165253;0;23183669;0;4768936
29509212;Task-327;Device-0;POLICY1_IOT;TASK_CONCLUDED;93443;0;13109330;0;2696620
29513238;Task-256;Device-1;POLICY1_IOT;TASK_CONCLUDED;118888;0;16679130;0;3430937
29602948;Task-93;Device-0;POLICY1_IOT;TASK_CONCLUDED;177509;0;24903066;0;5122620
29616004;Task-146;Device-1;POLICY1_IOT;TASK_CONCLUDED;158825;0;22281896;0;4583439
29736521;Task-84;Device-1;POLICY1_IOT;TASK_CONCLUDED;181781;0;25502413;0;5245907
29747843;Task-48;Device-1;POLICY1_IOT;TASK_CONCLUDED;194692;0;27313735;0;5618500
29788072;Task-229;Device-0;POLICY1_IOT;TASK_CANCELED;130358;0;18288190;0;3761924
29844264;Task-212;Device-1;POLICY1_IOT;TASK_CONCLUDED;136929;0;19210156;0;3951575
29854916;Task-167;Device-0;POLICY1_IOT;TASK_CONCLUDED;152931;0;21455034;0;4413351
29949495;Task-200;Device-1;POLICY1_IOT;TASK_CONCLUDED;141956;0;19915387;0;4096642
29978353;Task-374;Device-1;POLICY1_IOT;TASK_CONCLUDED;80148;0;11244245;0;2312968
30010015;Task-344;Device-1;POLICY1_IOT;TASK_CONCLUDED;91066;0;12775907;0;2628034
30026156;Task-382;Device-1;POLICY1_IOT;TASK_CONCLUDED;77638;0;10892048;0;2240520
30080763;Task-202;Device-1;POLICY1_IOT;TASK_CONCLUDED;142179;0;19946655;0;4103074
30083264;Task-181;Device-0;POLICY1_IOT;TASK_CONCLUDED;149569;0;20983382;0;4316332
30154597;Task-386;Device-1;POLICY1_IOT;TASK_CONCLUDED;77128;0;10820489;0;2225800
30270399;Task-56;Device-1;POLICY1_IOT;TASK_CONCLUDED;195565;0;27436291;0;5643710
30283697;Task-198;Device-1;POLICY1_IOT;TASK_CONCLUDED;145051;0;20349589;0;4185959
30291997;Task-164;Device-1;POLICY1_IOT;TASK_CONCLUDED;157228;0;22057889;0;4537360
30294907;Task-267;Device-0;POLICY1_IOT;TASK_CONCLUDED;120427;0;16895025;0;3475347
30372171;Task-178;Device-1;POLICY1_IOT;TASK_CONCLUDED;152810;0;21438063;0;4409861
30427451;Task-226;Device-1;POLICY1_IOT;TASK_CONCLUDED;136097;0;19093343;0;3927546
30631310;Task-32;Device-1;POLICY1_IOT;TASK_CONCLUDED;206692;0;28997202;0;5964794
30668816;Task-182;Device-1;POLICY1_IOT;TASK_CONCLUDED;153499;0;21534708;0;4429741
30806179;Task-392;Device-1;POLICY1_IOT;TASK_CONCLUDED;79634;0;11172071;0;2298121
30841748;Task-137;Device-0;POLICY1_IOT;TASK_CONCLUDED;170657;0;23941866;0;4924899
30861399;Task-413;Device-0;POLICY1_IOT;TASK_CONCLUDED;72431;0;10161517;0;2090248
30907696;Task-95;Device-0;POLICY1_IOT;TASK_CONCLUDED;186096;0;26107814;0;5370439
30914821;Task-28;Device-1;POLICY1_IOT;TASK_CONCLUDED;210138;0;29480713;0;6064253
30948759;Task-208;Device-1;POLICY1_IOT;TASK_CONCLUDED;146228;0;20514651;0;4219912
30969430;Task-338;Device-1;POLICY1_IOT;TASK_CONCLUDED;100043;0;14035322;0;2887099
31082729;Task-228;Device-1;POLICY1_IOT;TASK_CONCLUDED;140055;0;19648621;0;4041768
31147212;Task-353;Device-0;POLICY1_IOT;TASK_CONCLUDED;95852;0;13447330;0;2766148
31155191;Task-184;Device-1;POLICY1_IOT;TASK_CONCLUDED;156253;0;21921083;0;4509219
31155672;Task-132;Device-1;POLICY1_IOT;TASK_CONCLUDED;174789;0;24521564;0;5044144
31177603;Task-295;Device-0;POLICY1_IOT;TASK_CONCLUDED;116740;0;16377721;0;3368936
31193740;Task-128;Device-1;POLICY1_IOT;TASK_CONCLUDED;176486;0;24759632;0;5093115
31252805;Task-420;Device-1;POLICY1_IOT;TASK_CONCLUDED;72838;0;10218697;0;2102010
31272173;Task-61;Device-0;POLICY1_IOT;TASK_CONCLUDED;200812;0;28172291;0;5795107
31291711;Task-367;Device-0;POLICY1_IOT;TASK_CONCLUDED;91892;0;12891829;0;2651880
31351620;Task-206;Device-1;POLICY1_IOT;TASK_CONCLUDED;149812;0;21017512;0;4323352
31366592;Task-220;Device-1;POLICY1_IOT;TASK_CONCLUDED;144929;0;20332484;0;4182440
31370779;Task-319;Device-0;POLICY1_IOT;TASK_CANCELED;109563;0;15370897;0;3161830
31426173;Task-193;Device-0;POLICY1_IOT;TASK_CONCLUDED;154865;0;21726291;0;4469150
31491764;Task-105;Device-0;POLICY1_IOT;TASK_CONCLUDED;186695;0;26191882;0;5387732
31510387;Task-427;Device-0;POLICY1_IOT;TASK_CONCLUDED;72067;0;10110505;0;2079755
31540688;Task-261;Device-0;POLICY1_IOT;TASK_CONCLUDED;131446;0;18440806;0;3793318
31543099;Task-140;Device-1;POLICY1_IOT;TASK_CONCLUDED;174700;0;24508991;0;5041558
31544032;Task-211;Device-0;POLICY1_IOT;TASK_CONCLUDED;149289;0;20944150;0;4308261
31545756;Task-368;Device-1;POLICY1_IOT;TASK_CONCLUDED;93459;0;13111648;0;2697097
31623598;Task-196;Device-1;POLICY1_IOT;TASK_CONCLUDED;155315;0;21789490;0;4482150
31757865;Task-277;Device-0;POLICY1_IOT;TASK_CONCLUDED;127291;0;17857983;0;3673429
31760479;Task-131;Device-0;POLICY1_IOT;TASK_CONCLUDED;179344;0;25160597;0;5175595
31805466;Task-221;Device-0;POLICY1_IOT;TASK_CONCLUDED;147589;0;20705584;0;4259188
31868572;Task-337;Device-0;POLICY1_IOT;TASK_CONCLUDED;106696;0;14968690;0;3079095
31902558;Task-192;Device-1;POLICY1_IOT;TASK_CONCLUDED;158729;0;22268450;0;4580673
31912977;Task-269;Device-0;POLICY1_IOT;TASK_CANCELED;131248;0;18413095;0;3787617
31914963;Task-80;Device-1;POLICY1_IOT;TASK_CONCLUDED;198734;0;27880855;0;5735158
31927094;Task-233;Device-0;POLICY1_IOT;TASK_CONCLUDED;144179;0;20227212;0;4160786
31984977;Task-363;Device-0;POLICY1_IOT;TASK_CONCLUDED;98260;0;13785095;0;2835627
32036601;Task-152;Device-1;POLICY1_IOT;TASK_CONCLUDED;173940;0;24402493;0;5019651
32037108;Task-361;Device-0;POLICY1_IOT;TASK_CONCLUDED;99344;0;13937226;0;2866920
32061932;Task-170;Device-1;POLICY1_IOT;TASK_CONCLUDED;167706;0;23527824;0;4839729
32102993;Task-107;Device-0;POLICY1_IOT;TASK_CONCLUDED;190339;0;26703111;0;5492894
32155219;Task-349;Device-0;POLICY1_IOT;TASK_CANCELED;104463;0;14655337;0;3014637
32191743;Task-397;Device-0;POLICY1_IOT;TASK_CONCLUDED;87616;0;12291861;0;2528465
32205675;Task-240;Device-1;POLICY1_IOT;TASK_CONCLUDED;143782;0;20171567;0;4149339
32212869;Task-385;Device-0;POLICY1_IOT;TASK_CONCLUDED;92043;0;12912987;0;2656232
32242306;Task-134;Device-1;POLICY1_IOT;TASK_CONCLUDED;181822;0;25508198;0;5247097
32274736;Task-358;Device-1;POLICY1_IOT;TASK_CONCLUDED;102219;0;14340628;0;2949901
32316251;Task-219;Device-0;POLICY1_IOT;TASK_CANCELED;151943;0;21316369;0;4384828
32318214;Task-86;Device-1;POLICY1_IOT;TASK_CONCLUDED;199470;0;27984106;0;5756397
32361159;Task-188;Device-1;POLICY1_IOT;TASK_CONCLUDED;163424;0;22927051;0;4716149
32397878;Task-275;Device-0;POLICY1_IOT;TASK_CONCLUDED;132566;0;18597996;0;3825652
32410682;Task-255;Device-0;POLICY1_IOT;TASK_CONCLUDED;139785;0;19610800;0;4033988
32449038;Task-365;Device-0;POLICY1_IOT;TASK_CONCLUDED;100855;0;14149156;0;2910515
32521875;Task-326;Device-1;POLICY1_IOT;TASK_CONCLUDED;115386;0;16187767;0;3329862
32573874;Task-117;Device-0;POLICY1_IOT;TASK_CONCLUDED;190132;0;26673992;0;5486904
32634793;Task-123;Device-0;POLICY1_IOT;TASK_CONCLUDED;188428;0;26434911;0;5437724
32634826;Task-418;Device-1;POLICY1_IOT;TASK_CONCLUDED;83402;0;11700718;0;2406865
32637533;Task-285;Device-0;POLICY1_IOT;TASK_CONCLUDED;130710;0;18337651;0;3772098
32637557;Task-76;Device-1;POLICY1_IOT;TASK_CONCLUDED;205310;0;28803449;0;5924938
32723234;Task-169;Device-0;POLICY1_IOT;TASK_CANCELED;172664;0;24223352;0;4982801
32726329;Task-300;Device-1;POLICY1_IOT;TASK_CONCLUDED;126110;0;17692221;0;3639332
32997376;Task-141;Device-0;POLICY1_IOT;TASK_CONCLUDED;184597;0;25897494;0;5327176
33001099;Task-139;Device-0;POLICY1_IOT;TASK_CANCELED;185336;0;26001217;0;5348512
33224129;Task-102;Device-1;POLICY1_IOT;TASK_CONCLUDED;200225;0;28090021;0;5778184
33281986;Task-250;Device-1;POLICY1_IOT;TASK_CONCLUDED;147890;0;20747878;0;4267888
33290631;Task-204;Device-1;POLICY1_IOT;TASK_CONCLUDED;164346;0;23056523;0;4742782
33308654;Task-230;Device-1;POLICY1_IOT;TASK_CONCLUDED;155208;0;21774546;0;4479076
33369483;Task-348;Device-1;POLICY1_IOT;TASK_CONCLUDED;113587;0;15935375;0;3277944
33579384;Task-260;Device-1;POLICY1_IOT;TASK_CONCLUDED;146446;0;20545276;0;4226212
33598926;Task-142;Device-1;POLICY1_IOT;TASK_CONCLUDED;188641;0;26464818;0;5443876
33602727;Task-113;Device-0;POLICY1_IOT;TASK_CONCLUDED;198891;0;27902845;0;5739682
33607111;Task-129;Device-0;POLICY1_IOT;TASK_CANCELED;193220;0;27107229;0;5576022
33654797;Task-82;Device-1;POLICY1_IOT;TASK_CONCLUDED;210423;0;29520689;0;6072476
33723144;Task-218;Device-1;POLICY1_IOT;TASK_CONCLUDED;162440;0;22789036;0;4687759
33750612;Task-183;Device-0;POLICY1_IOT;TASK_CONCLUDED;174997;0;24550730;0;5050144
33827272;Task-312;Device-1;POLICY1_IOT;TASK_CONCLUDED;129680;0;18193164;0;3742377
33890943;Task-345;Device-0;POLICY1_IOT;TASK_CONCLUDED;118261;0;16591061;0;3412821
33906609;Task-116;Device-1;POLICY1_IOT;TASK_CONCLUDED;200100;0;28072501;0;5774580
33939296;Task-389;Device-0;POLICY1_IOT;TASK_CANCELED;102924;0;14439414;0;2970222
33981351;Task-203;Device-0;POLICY1_IOT;TASK_CONCLUDED;169514;0;23781469;0;4891905
33998130;Task-429;Device-0;POLICY1_IOT;TASK_CANCELED;89087;0;12498248;0;2570919
34018710;Task-352;Device-1;POLICY1_IOT;TASK_CONCLUDED;116789;0;16384602;0;3370351
34090591;Task-136;Device-1;POLICY1_IOT;TASK_CONCLUDED;194284;0;27256483;0;5606723
34097280;Task-245;Device-0;POLICY1_IOT;TASK_CONCLUDED;155371;0;21797398;0;4483777
34205551;Task-143;Device-0;POLICY1_IOT;TASK_CONCLUDED;192496;0;27005669;0;5555130
34320746;Task-172;Device-1;POLICY1_IOT;TASK_CONCLUDED;183094;0;25686638;0;5283803
34397911;Task-372;Device-1;POLICY1_IOT;TASK_CONCLUDED;112364;0;15763803;0;3242652
34447841;Task-235;Device-0;POLICY1_IOT;TASK_CONCLUDED;161434;0;22647959;0;4658739
34449788;Task-101;Device-0;POLICY1_IOT;TASK_CONCLUDED;209206;0;29349906;0;6037346
34694548;Task-443;Device-0;POLICY1_IOT;TASK_CONCLUDED;89061;0;12494666;0;2570182
34769292;Task-484;Device-1;POLICY1_IOT;TASK_CONCLUDED;75094;0;10535184;0;2167112
34786009;Task-210;Device-1;POLICY1_IOT;TASK_CONCLUDED;172867;0;24251901;0;4988674
34901151;Task-316;Device-1;POLICY1_IOT;TASK_CONCLUDED;135909;0;19067043;0;3922136
34934189;Task-216;Device-1;POLICY1_IOT;TASK_CONCLUDED;171785;0;24100081;0;4957444
34955648;Task-388;Device-1;POLICY1_IOT;TASK_CONCLUDED;110637;0;15521540;0;3192818
34983297;Task-160;Device-1;POLICY1_IOT;TASK_CONCLUDED;192093;0;26949189;0;5543512
35012929;Task-237;Device-0;POLICY1_IOT;TASK_CONCLUDED;164749;0;23113047;0;4754409
35073505;Task-243;Device-0;POLICY1_IOT;TASK_CONCLUDED;163043;0;22873623;0;4705159
35137363;Task-405;Device-0;POLICY1_IOT;TASK_CONCLUDED;105761;0;14837481;0;3052105
35217522;Task-224;Device-1;POLICY1_IOT;TASK_CONCLUDED;170953;0;23983414;0;4933445
35244606;Task-119;Device-0;POLICY1_IOT;TASK_CANCELED;208456;0;29244724;0;6015709
35362412;Task-302;Device-1;POLICY1_IOT;TASK_CONCLUDED;144187;0;20228304;0;4161010
35393912;Task-282;Device-1;POLICY1_IOT;TASK_CONCLUDED;151539;0;21259804;0;4373192
35433900;Task-283;Device-0;POLICY1_IOT;TASK_CONCLUDED;151356;0;21234018;0;4367888
35442483;Task-325;Device-0;POLICY1_IOT;TASK_CONCLUDED;136448;0;19142601;0;3937678
35466856;Task-354;Device-1;POLICY1_IOT;TASK_CONCLUDED;126399;0;17732748;0;3647668
35483935;Task-197;Device-0;POLICY1_IOT;TASK_CONCLUDED;182363;0;25584053;0;5262701
35536987;Task-286;Device-1;POLICY1_IOT;TASK_CONCLUDED;151134;0;21202879;0;4361483
35551439;Task-270;Device-1;POLICY1_IOT;TASK_CONCLUDED;156939;0;22017331;0;4529017
35622093;Task-171;Device-0;POLICY1_IOT;TASK_CONCLUDED;192614;0;27022211;0;5558533
35642375;Task-468;Device-1;POLICY1_IOT;TASK_CONCLUDED;87020;0;12208267;0;2511269
35660992;Task-185;Device-0;POLICY1_IOT;TASK_CONCLUDED;187901;0;26361110;0;5422543
35661646;Task-379;Device-0;POLICY1_IOT;TASK_CANCELED;118765;0;16661764;0;3427364
35674420;Task-482;Device-1;POLICY1_IOT;TASK_CONCLUDED;82259;0;11540312;0;2373869
35729898;Task-440;Device-1;POLICY1_IOT;TASK_CONCLUDED;97623;0;13695790;0;2817256
35733407;Task-329;Device-0;POLICY1_IOT;TASK_CANCELED;137096;0;19233525;0;3956382
35742314;Task-207;Device-0;POLICY1_IOT;TASK_CONCLUDED;180640;0;25342432;0;5212999
35749410;Task-463;Device-0;POLICY1_IOT;TASK_CONCLUDED;89453;0;12549528;0;2581468
35754978;Task-453;Device-0;POLICY1_IOT;TASK_CONCLUDED;93056;0;13055096;0;2685464
35850569;Task-410;Device-1;POLICY1_IOT;TASK_CONCLUDED;109175;0;15316461;0;3150632
35886784;Task-158;Device-1;POLICY1_IOT;TASK_CONCLUDED;199246;0;27952676;0;5749932
36156970;Task-273;Device-0;POLICY1_IOT;TASK_CONCLUDED;160074;0;22457088;0;4619476
36210362;Task-253;Device-0;POLICY1_IOT;TASK_CONCLUDED;167582;0;23510480;0;4836162
36298455;Task-305;Device-0;POLICY1_IOT;TASK_CONCLUDED;149677;0;20998573;0;4319456
36301706;Task-189;Device-0;POLICY1_IOT;TASK_CANCELED;191043;0;26801824;0;5513199
36328221;Task-248;Device-1;POLICY1_IOT;TASK_CONCLUDED;170317;0;23894113;0;4915076
36650829;Task-288;Device-1;POLICY1_IOT;TASK_CONCLUDED;158360;0;22216721;0;4570032
36737521;Task-375;Device-0;POLICY1_IOT;TASK_CONCLUDED;127859;0;17937639;0;3689815
36751199;Task-215;Device-0;POLICY1_IOT;TASK_CONCLUDED;184980;0;25951317;0;5338248
36755989;Task-458;Device-1;POLICY1_IOT;TASK_CONCLUDED;98522;0;13821881;0;2843194
36763803;Task-322;Device-1;POLICY1_IOT;TASK_CONCLUDED;147048;0;20629695;0;4243577
36933692;Task-144;Device-1;POLICY1_IOT;TASK_CONCLUDED;211698;0;29699584;0;6109275
37009369;Task-186;Device-1;POLICY1_IOT;TASK_CONCLUDED;197269;0;27675261;0;5692867
37027025;Task-402;Device-1;POLICY1_IOT;TASK_CONCLUDED;120412;0;16892917;0;3474913
37092000;Task-364;Device-1;POLICY1_IOT;TASK_CONCLUDED;134419;0;18857892;0;3879113
37092199;Task-477;Device-0;POLICY1_IOT;TASK_CONCLUDED;94034;0;13192317;0;2713691
37126929;Task-370;Device-1;POLICY1_IOT;TASK_CONCLUDED;132529;0;18592821;0;3824587
37140101;Task-252;Device-1;POLICY1_IOT;TASK_CONCLUDED;174678;0;24505993;0;5040941
