Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
4427021258;Task-434;Device-1;POLICY1_IOT;TASK_CONCLUDED;141792;0;19892314;0;4091896
4452966924;Task-436;Device-1;POLICY1_IOT;TASK_CONCLUDED;184940;0;25945666;0;5337085
4468519447;Task-438;Device-1;POLICY1_IOT;TASK_CONCLUDED;110858;0;15552523;0;3199191
4482215237;Task-440;Device-1;POLICY1_IOT;TASK_CONCLUDED;97623;0;13695790;0;2817256
4499020497;Task-442;Device-1;POLICY1_IOT;TASK_CONCLUDED;119787;0;16805260;0;3456882
4523570527;Task-444;Device-1;POLICY1_IOT;TASK_CONCLUDED;174992;0;24550030;0;5050000
4539176361;Task-446;Device-1;POLICY1_IOT;TASK_CONCLUDED;111238;0;15605834;0;3210157
4556759870;Task-448;Device-1;POLICY1_IOT;TASK_CONCLUDED;125335;0;17583509;0;3616970
4573181293;Task-450;Device-1;POLICY1_IOT;TASK_CONCLUDED;117051;0;16421423;0;3377926
4597720862;Task-452;Device-1;POLICY1_IOT;TASK_CONCLUDED;174918;0;24539569;0;5047848
